Meter Reading (MR) Doc. No.,HAUS,ANLAGE,ME_MA_ID,EQUNR,HOUSE_NUM1,ENTSCHEIDUNG,TITLE,FORENAME,SURNAME,STREET,STREETNO,POST_CODE1,CITY1,CITY2,EMAIL
TrGVgJHneVDTSJEgvlGvDwUATHcOpsdYz/aQUk+,gBrmbrXproSYfJMuEAP+paxDvFOKvhJXjStnGFp,QxZQZYRsASERD/pEXcxcaIfSdxTNyLGWrJikRvQ,LPFWxPOnn/RcZFjLUMRHtbxzzKmTwYKWARaSJMC,SxhYVFThGCTwszCXzaAQYlynJGglZkGLVEAUZUM,24,MANDATORY_READING,Dr.,Sabine,Weber,Schulstraße,,58809,Neuenrade,Neuenrade,
eUfpfvUWbeFIyafDdVmGFZfYSjzGnWhJMhDWKdQ,gBrmbrXproSYfJMuEAP+paxDvFOKvhJXjStnGFp,QxZQZYRsASERD/pEXcxcaIfSdxTNyLGWrJikRvQ,LPFWxPOnn/RcZFjLUMRHtbxzzKmTwYKWARaSJMC,SxhYVFThGCTwszCXzaAQYlynJGglZkGLVEAUZUM,24,MANDATORY_READING,Dr.,Sabine,Weber,Schulstraße,,58809,Neuenrade,Neuenrade,
pYTQWjHXsRdBWxZMyjWgMTY/nYbjKzOOlSSlJXr,gBrmbrXproSYfJMuEAP+paxDvFOKvhJXjStnGFp,QxZQZYRsASERD/pEXcxcaIfSdxTNyLGWrJikRvQ,LPFWxPOnn/RcZFjLUMRHtbxzzKmTwYKWARaSJMC,SxhYVFThGCTwszCXzaAQYlynJGglZkGLVEAUZUM,24,MANDATORY_READING,Dr.,Sabine,Weber,Schulstraße,,58809,Neuenrade,Neuenrade,
qTvPaARgCUYMdSQwpTupQTXOxlIREQiUXxZ/Yqh,gBrmbrXproSYfJMuEAP+paxDvFOKvhJXjStnGFp,QxZQZYRsASERD/pEXcxcaIfSdxTNyLGWrJikRvQ,LPFWxPOnn/RcZFjLUMRHtbxzzKmTwYKWARaSJMC,SxhYVFThGCTwszCXzaAQYlynJGglZkGLVEAUZUM,24,MANDATORY_READING,Dr.,Sabine,Weber,Schulstraße,,58809,Neuenrade,Neuenrade,
GuWkYVqUTVXpVBUuuaMuIBLTTfWHXSdPIf/CVxG,JoWSMwNPVeGBKcdfFAFtBNPTXZYDEHYFxwhrMRQ,Mxeu+/w/rUpKmbQGpQGaFkBUXXFsgV+QyTTrJQE,zvyTSIsmfQfMdjpWfmam/pWAjZYaWVuRzTidU+t,TvmuOQiwpWLqVjdlhoORJdLPEVNVWDZxTsZUfuH,43,MANDATORY_READING,Prof.,Thomas,Weber,Schulstraße,,58089,Hagen,Vorhalle,
StFyaVMYhuJHJjFnyrOZCXpVpQSKBQZRSobVgDG,JoWSMwNPVeGBKcdfFAFtBNPTXZYDEHYFxwhrMRQ,Mxeu+/w/rUpKmbQGpQGaFkBUXXFsgV+QyTTrJQE,zvyTSIsmfQfMdjpWfmam/pWAjZYaWVuRzTidU+t,TvmuOQiwpWLqVjdlhoORJdLPEVNVWDZxTsZUfuH,43,MANDATORY_READING,Prof.,Thomas,Weber,Schulstraße,,58089,Hagen,Vorhalle,
cJQVlZbZYoPmdkBAG/AXPQQXXqVZPNkT/VcTbQQ,JoWSMwNPVeGBKcdfFAFtBNPTXZYDEHYFxwhrMRQ,Mxeu+/w/rUpKmbQGpQGaFkBUXXFsgV+QyTTrJQE,zvyTSIsmfQfMdjpWfmam/pWAjZYaWVuRzTidU+t,TvmuOQiwpWLqVjdlhoORJdLPEVNVWDZxTsZUfuH,43,MANDATORY_READING,Prof.,Thomas,Weber,Schulstraße,,58089,Hagen,Vorhalle,
kTn/xmRBZIinlBZDtUcKtUZTqqeOYEVyazssJVc,JoWSMwNPVeGBKcdfFAFtBNPTXZYDEHYFxwhrMRQ,Mxeu+/w/rUpKmbQGpQGaFkBUXXFsgV+QyTTrJQE,zvyTSIsmfQfMdjpWfmam/pWAjZYaWVuRzTidU+t,TvmuOQiwpWLqVjdlhoORJdLPEVNVWDZxTsZUfuH,43,MANDATORY_READING,Prof.,Thomas,Weber,Schulstraße,,58089,Hagen,Vorhalle,
nSbtUuQDFtWZipZwEBNfULTWxXObJpdphTh+XuA,JoWSMwNPVeGBKcdfFAFtBNPTXZYDEHYFxwhrMRQ,Mxeu+/w/rUpKmbQGpQGaFkBUXXFsgV+QyTTrJQE,zvyTSIsmfQfMdjpWfmam/pWAjZYaWVuRzTidU+t,TvmuOQiwpWLqVjdlhoORJdLPEVNVWDZxTsZUfuH,43,MANDATORY_READING,Prof.,Thomas,Weber,Schulstraße,,58089,Hagen,Vorhalle,
tpgbUpSUkXUXyLOASHeovnNqrQWjEWXOYXSQz+Z,JoWSMwNPVeGBKcdfFAFtBNPTXZYDEHYFxwhrMRQ,Mxeu+/w/rUpKmbQGpQGaFkBUXXFsgV+QyTTrJQE,zvyTSIsmfQfMdjpWfmam/pWAjZYaWVuRzTidU+t,TvmuOQiwpWLqVjdlhoORJdLPEVNVWDZxTsZUfuH,43,MANDATORY_READING,Prof.,Thomas,Weber,Schulstraße,,58089,Hagen,Vorhalle,
EgESQZyfrckTZfXkrWqZNIpYQZUzTdkGYMHUUnA,iSmPn+vAafCgUAceWzgawfKp/pBXNQmedtMQVZz,WHRTrSiwUpQLUXxXAdPCScRSmESdnhQRYRYhYPN,S+aYIXrACUi+kNLSYOLmDwWiv+OVO/VKmxOmiPS,qGWWarXwfXkIzxjhZyTueAoX/fOVFoMpgatOURh,8,MANDATORY_READING,Dr.,Petra,Weber,Marktplatz,,58089,Hagen,Vorhalle,
IhTukLlULHXaQDWkOxJQJqXZTYoCivpXJuYZgJk,iSmPn+vAafCgUAceWzgawfKp/pBXNQmedtMQVZz,WHRTrSiwUpQLUXxXAdPCScRSmESdnhQRYRYhYPN,S+aYIXrACUi+kNLSYOLmDwWiv+OVO/VKmxOmiPS,qGWWarXwfXkIzxjhZyTueAoX/fOVFoMpgatOURh,8,MANDATORY_READING,Dr.,Petra,Weber,Marktplatz,,58089,Hagen,Vorhalle,
QbHTMD+PCjRUKsbXEVjSUSrTSNpghBYbexVWHIz,iSmPn+vAafCgUAceWzgawfKp/pBXNQmedtMQVZz,WHRTrSiwUpQLUXxXAdPCScRSmESdnhQRYRYhYPN,S+aYIXrACUi+kNLSYOLmDwWiv+OVO/VKmxOmiPS,qGWWarXwfXkIzxjhZyTueAoX/fOVFoMpgatOURh,8,MANDATORY_READING,Dr.,Petra,Weber,Marktplatz,,58089,Hagen,Vorhalle,
iORPiQjdPMODpNOVVdBJZrs+khAUmkelyrXyTdR,iSmPn+vAafCgUAceWzgawfKp/pBXNQmedtMQVZz,WHRTrSiwUpQLUXxXAdPCScRSmESdnhQRYRYhYPN,S+aYIXrACUi+kNLSYOLmDwWiv+OVO/VKmxOmiPS,qGWWarXwfXkIzxjhZyTueAoX/fOVFoMpgatOURh,8,MANDATORY_READING,Dr.,Petra,Weber,Marktplatz,,58089,Hagen,Vorhalle,
XxQgtpUMZNQ+jkRYjIdvVwEeyFRjTeNSXQounCF,QaAXtVfRQXlwyHSYmbtkJBBfULDIXe/cEUUSjVL,nEDUTXevo/HpYfetelkTZhphGGoySRlRWjbeKsA,jAPBtInYmoOVRTzuSV/CXQtXOZoEFtWBqjHqvpN,bcMF+fukurJEWUFYRyKn+oxLgdXglfgtFdRgyxS,65,MANDATORY_READING,Herr,Anna,Becker,Waldweg,,58809,Neuenrade,Neuenrade,
XzXPSTLNLOSeZCylSRtfIJAOPjWdNySisjVYZFt,QaAXtVfRQXlwyHSYmbtkJBBfULDIXe/cEUUSjVL,nEDUTXevo/HpYfetelkTZhphGGoySRlRWjbeKsA,jAPBtInYmoOVRTzuSV/CXQtXOZoEFtWBqjHqvpN,bcMF+fukurJEWUFYRyKn+oxLgdXglfgtFdRgyxS,65,MANDATORY_READING,Herr,Anna,Becker,Waldweg,,58809,Neuenrade,Neuenrade,
jNKcHoSGUIowamHjLNugHCQEDANqqwEnmtcWacl,QaAXtVfRQXlwyHSYmbtkJBBfULDIXe/cEUUSjVL,nEDUTXevo/HpYfetelkTZhphGGoySRlRWjbeKsA,jAPBtInYmoOVRTzuSV/CXQtXOZoEFtWBqjHqvpN,bcMF+fukurJEWUFYRyKn+oxLgdXglfgtFdRgyxS,65,MANDATORY_READING,Herr,Anna,Becker,Waldweg,,58809,Neuenrade,Neuenrade,
rKKwyN+yzoUdTVWEQeMWrsF/UGZxQkhlyzNVFoT,QaAXtVfRQXlwyHSYmbtkJBBfULDIXe/cEUUSjVL,nEDUTXevo/HpYfetelkTZhphGGoySRlRWjbeKsA,jAPBtInYmoOVRTzuSV/CXQtXOZoEFtWBqjHqvpN,bcMF+fukurJEWUFYRyKn+oxLgdXglfgtFdRgyxS,65,MANDATORY_READING,Herr,Anna,Becker,Waldweg,,58809,Neuenrade,Neuenrade,
NYq/ZrkZXADQjtRTWTzINvBhjHQfXXTVvrNXQXS,XfqvFIlLX+TgwjWJSsqUWRVEDfqVjpDSYRTPITC,IRwuRkcHX/ORy/cKKZlmFkIPPfoUUSUqJ+jSyu+,DHWbQhaJA+piOSFdYlTkgd/LThIZsVJYSbbGTzo,pTYEUDrAtXcgrbQXUMvsrSTLRsVqoqaAQfwJVsb,8,MANDATORY_READING,Dr.,Peter,Wagner,Dorfstraße,,58089,Hagen,Vorhalle,
WSZiTqZYyFORJZOJQ+/ODVzMhBTvJYRAmsxElUd,XfqvFIlLX+TgwjWJSsqUWRVEDfqVjpDSYRTPITC,IRwuRkcHX/ORy/cKKZlmFkIPPfoUUSUqJ+jSyu+,DHWbQhaJA+piOSFdYlTkgd/LThIZsVJYSbbGTzo,pTYEUDrAtXcgrbQXUMvsrSTLRsVqoqaAQfwJVsb,8,MANDATORY_READING,Dr.,Peter,Wagner,Dorfstraße,,58089,Hagen,Vorhalle,
Xt+TaigeFVRQYTOXcUGTWexvShRLjYKaronDWUX,XfqvFIlLX+TgwjWJSsqUWRVEDfqVjpDSYRTPITC,IRwuRkcHX/ORy/cKKZlmFkIPPfoUUSUqJ+jSyu+,DHWbQhaJA+piOSFdYlTkgd/LThIZsVJYSbbGTzo,pTYEUDrAtXcgrbQXUMvsrSTLRsVqoqaAQfwJVsb,8,MANDATORY_READING,Dr.,Peter,Wagner,Dorfstraße,,58089,Hagen,Vorhalle,
gcJKIjXnGBHGKZkeeydRTVwgUPYQWVRZARRGWty,XfqvFIlLX+TgwjWJSsqUWRVEDfqVjpDSYRTPITC,IRwuRkcHX/ORy/cKKZlmFkIPPfoUUSUqJ+jSyu+,DHWbQhaJA+piOSFdYlTkgd/LThIZsVJYSbbGTzo,pTYEUDrAtXcgrbQXUMvsrSTLRsVqoqaAQfwJVsb,8,MANDATORY_READING,Dr.,Peter,Wagner,Dorfstraße,,58089,Hagen,Vorhalle,
VHtvIeWWUddsRkYCLFHa/fOYZQFZnCgCSyVNIRk,IBLOcvvqIdKRxurcZXSmSIKQNiXlEKJWGqQWCNG,fxonVFGXALSQRHGFbzKUsYHBqhRaVZrSDJ+gCxe,uEHQe/obvkjRSVyxudTxwPBkhXsSJyGPcYSC/Ie,lCOgjQQaMVTOYTFPSRHlHhViOWOSRlnRDQCXpDu,8,MANDATORY_READING,Prof.,Julia,Schulz,Lindenallee,,58515,Lüdenscheid,,
WjXlmZYmcMDTArT/GhodMVmpGTYJJPeIni+sYpL,IBLOcvvqIdKRxurcZXSmSIKQNiXlEKJWGqQWCNG,fxonVFGXALSQRHGFbzKUsYHBqhRaVZrSDJ+gCxe,uEHQe/obvkjRSVyxudTxwPBkhXsSJyGPcYSC/Ie,lCOgjQQaMVTOYTFPSRHlHhViOWOSRlnRDQCXpDu,8,MANDATORY_READING,Prof.,Julia,Schulz,Lindenallee,,58515,Lüdenscheid,,
fR+RRHYbafeVKliACAFTHcJyQYOz+ZOeygLSdYS,IBLOcvvqIdKRxurcZXSmSIKQNiXlEKJWGqQWCNG,fxonVFGXALSQRHGFbzKUsYHBqhRaVZrSDJ+gCxe,uEHQe/obvkjRSVyxudTxwPBkhXsSJyGPcYSC/Ie,lCOgjQQaMVTOYTFPSRHlHhViOWOSRlnRDQCXpDu,8,MANDATORY_READING,Prof.,Julia,Schulz,Lindenallee,,58515,Lüdenscheid,,
/y+cZSSBGZWlDSVHyE/zePXgZE/fPXeEJ+TTT/n,WOLRRIvqGvVvvkrX/KuaLzRDZVfGRTcdtJWaWAs,UMIqosH/XnCxpVbsQpRevKDCzQHE/cSXYWiwmYR,YUPvdlWlfjUPEmZdGtDbzoSLoBszRW/sYyqDJMz,YbLutopZbrdQHBvZMhRgermrw+UTOBIWjVmyZzc,4,MANDATORY_READING,Frau,Thomas,Hoffmann,Dorfstraße,,58762,Altena,Altena,
BQUUvlqmQsvZVvnkZCGwEnS/cyuAzUWwnSLugF+,WOLRRIvqGvVvvkrX/KuaLzRDZVfGRTcdtJWaWAs,UMIqosH/XnCxpVbsQpRevKDCzQHE/cSXYWiwmYR,YUPvdlWlfjUPEmZdGtDbzoSLoBszRW/sYyqDJMz,YbLutopZbrdQHBvZMhRgermrw+UTOBIWjVmyZzc,4,MANDATORY_READING,Frau,Thomas,Hoffmann,Dorfstraße,,58762,Altena,Altena,
bFKwdRJPAoACCAfsFZoQ+F/oudVRSbvLWpJXBAs,WOLRRIvqGvVvvkrX/KuaLzRDZVfGRTcdtJWaWAs,UMIqosH/XnCxpVbsQpRevKDCzQHE/cSXYWiwmYR,YUPvdlWlfjUPEmZdGtDbzoSLoBszRW/sYyqDJMz,YbLutopZbrdQHBvZMhRgermrw+UTOBIWjVmyZzc,4,MANDATORY_READING,Frau,Thomas,Hoffmann,Dorfstraße,,58762,Altena,Altena,
jhGJmHXfVSQppDpIWQAuXiSKSMdnTQiYb+MEl+M,WOLRRIvqGvVvvkrX/KuaLzRDZVfGRTcdtJWaWAs,UMIqosH/XnCxpVbsQpRevKDCzQHE/cSXYWiwmYR,YUPvdlWlfjUPEmZdGtDbzoSLoBszRW/sYyqDJMz,YbLutopZbrdQHBvZMhRgermrw+UTOBIWjVmyZzc,4,MANDATORY_READING,Frau,Thomas,Hoffmann,Dorfstraße,,58762,Altena,Altena,
oWTxzDOGKYgZZKgMuPrVgLZrCUHoVYfkYc/AKVF,WOLRRIvqGvVvvkrX/KuaLzRDZVfGRTcdtJWaWAs,UMIqosH/XnCxpVbsQpRevKDCzQHE/cSXYWiwmYR,YUPvdlWlfjUPEmZdGtDbzoSLoBszRW/sYyqDJMz,YbLutopZbrdQHBvZMhRgermrw+UTOBIWjVmyZzc,4,MANDATORY_READING,Frau,Thomas,Hoffmann,Dorfstraße,,58762,Altena,Altena,
MPkqWlQoTiYEUGfaVQVCWZELSVRowZxlWJlQgUa,SQJqZaRcQhMVYoWYFIkDxPTdIXMRykVQVeEUpcU,x+eR/WDCJNRkxSBDyjub+CESTdHZJrFVdkKxYvl,iVzYKjWfbkLfltPFKLWSZ+gTpTsVWyKuzXegUQg,UqMcVItkTOrYJZcUvRexo+kpNBxWXzQMNqbgcFJ,9,MANDATORY_READING,Frau,Julia,Meyer,Marktplatz,,58553,Halver,Halver,
SDXbRDGULXTaKrynQ+TokivlXxZWavSxnUShmUw,SQJqZaRcQhMVYoWYFIkDxPTdIXMRykVQVeEUpcU,x+eR/WDCJNRkxSBDyjub+CESTdHZJrFVdkKxYvl,iVzYKjWfbkLfltPFKLWSZ+gTpTsVWyKuzXegUQg,UqMcVItkTOrYJZcUvRexo+kpNBxWXzQMNqbgcFJ,9,MANDATORY_READING,Frau,Julia,Meyer,Marktplatz,,58553,Halver,Halver,
Uguq+onTVZWxMjIYXWSmycgGAEXvRXtdFunXI/D,SQJqZaRcQhMVYoWYFIkDxPTdIXMRykVQVeEUpcU,x+eR/WDCJNRkxSBDyjub+CESTdHZJrFVdkKxYvl,iVzYKjWfbkLfltPFKLWSZ+gTpTsVWyKuzXegUQg,UqMcVItkTOrYJZcUvRexo+kpNBxWXzQMNqbgcFJ,9,MANDATORY_READING,Frau,Julia,Meyer,Marktplatz,,58553,Halver,Halver,
dscVjjWCOlhXOUDTmimkc/AkxsaBlXHyOPUueYF,SQJqZaRcQhMVYoWYFIkDxPTdIXMRykVQVeEUpcU,x+eR/WDCJNRkxSBDyjub+CESTdHZJrFVdkKxYvl,iVzYKjWfbkLfltPFKLWSZ+gTpTsVWyKuzXegUQg,UqMcVItkTOrYJZcUvRexo+kpNBxWXzQMNqbgcFJ,9,MANDATORY_READING,Frau,Julia,Meyer,Marktplatz,,58553,Halver,Halver,
F/ShUmXFYXxCLQARLYRSkWMnrdZJkXAbgQlFRMP,lkdVBBD/TRqUbvpPzeocTU+snFVCjh/YOPsUsYU,nCaqStyOnoMRGPUAMUjYhguz++ZbPYifTpvjWTF,WTQh+YZVmkVYO+T+ayNZSlQbiTbsRCiGQh+GPuM,URQbFdJWZYOvuIMozFkyTnKHnXWIHxIbZJYRSSP,9,MANDATORY_READING,Prof.,Michael,Meyer,Hauptstraße,,58553,Halver,Halver,
MzySUQcGhWytpzKdXluapNTiZYRhGWZRnBEjJXO,lkdVBBD/TRqUbvpPzeocTU+snFVCjh/YOPsUsYU,nCaqStyOnoMRGPUAMUjYhguz++ZbPYifTpvjWTF,WTQh+YZVmkVYO+T+ayNZSlQbiTbsRCiGQh+GPuM,URQbFdJWZYOvuIMozFkyTnKHnXWIHxIbZJYRSSP,9,MANDATORY_READING,Prof.,Michael,Meyer,Hauptstraße,,58553,Halver,Halver,
VTUBVGFEYmJsjvySpwZAFZkBuLRNUitYTVVoZQT,lkdVBBD/TRqUbvpPzeocTU+snFVCjh/YOPsUsYU,nCaqStyOnoMRGPUAMUjYhguz++ZbPYifTpvjWTF,WTQh+YZVmkVYO+T+ayNZSlQbiTbsRCiGQh+GPuM,URQbFdJWZYOvuIMozFkyTnKHnXWIHxIbZJYRSSP,9,MANDATORY_READING,Prof.,Michael,Meyer,Hauptstraße,,58553,Halver,Halver,
kQBSuyNMURJmvjURpYUW/aAXwVrSPlQvVApoxWm,lkdVBBD/TRqUbvpPzeocTU+snFVCjh/YOPsUsYU,nCaqStyOnoMRGPUAMUjYhguz++ZbPYifTpvjWTF,WTQh+YZVmkVYO+T+ayNZSlQbiTbsRCiGQh+GPuM,URQbFdJWZYOvuIMozFkyTnKHnXWIHxIbZJYRSSP,9,MANDATORY_READING,Prof.,Michael,Meyer,Hauptstraße,,58553,Halver,Halver,
/zBrSPh/nNzCdQ/eWTxqIPXfGXQUMlnQgZScVJv,UeJVudTYhwVKHXbMScroQTMiXKU+WbDJH+ugAvj,GmeYplNFViKUZoTMS/dWEXgXoxkYUSbnPZGeETS,Z+CCJlgtRWPvyoRsITIoYFnpojuLcXQmEzteQXR,CGpfuzjvWrwaIZ/NKwAbHnuYWn+RCAVaisYXFqy,1,MANDATORY_READING,Herr,Michael,Schmidt,Hauptstraße,,58809,Neuenrade,Neuenrade,
ARgLXPuyUSWGXjaQsUJiAzVzEBbpqBLenBFWtID,UeJVudTYhwVKHXbMScroQTMiXKU+WbDJH+ugAvj,GmeYplNFViKUZoTMS/dWEXgXoxkYUSbnPZGeETS,Z+CCJlgtRWPvyoRsITIoYFnpojuLcXQmEzteQXR,CGpfuzjvWrwaIZ/NKwAbHnuYWn+RCAVaisYXFqy,1,MANDATORY_READING,Herr,Michael,Schmidt,Hauptstraße,,58809,Neuenrade,Neuenrade,
AX/oUuDHXSMgGNTnrIBEdXlRuXUrHGIzRGOoQER,UeJVudTYhwVKHXbMScroQTMiXKU+WbDJH+ugAvj,GmeYplNFViKUZoTMS/dWEXgXoxkYUSbnPZGeETS,Z+CCJlgtRWPvyoRsITIoYFnpojuLcXQmEzteQXR,CGpfuzjvWrwaIZ/NKwAbHnuYWn+RCAVaisYXFqy,1,MANDATORY_READING,Herr,Michael,Schmidt,Hauptstraße,,58809,Neuenrade,Neuenrade,
ROUzUdDXYHSjW/TyEwDqRqBsBfUl/ruIekLdomF,UeJVudTYhwVKHXbMScroQTMiXKU+WbDJH+ugAvj,GmeYplNFViKUZoTMS/dWEXgXoxkYUSbnPZGeETS,Z+CCJlgtRWPvyoRsITIoYFnpojuLcXQmEzteQXR,CGpfuzjvWrwaIZ/NKwAbHnuYWn+RCAVaisYXFqy,1,MANDATORY_READING,Herr,Michael,Schmidt,Hauptstraße,,58809,Neuenrade,Neuenrade,
XdqSklrYCSYZRWtDkXaUHUmNWKwpiWqjMzehsgX,UeJVudTYhwVKHXbMScroQTMiXKU+WbDJH+ugAvj,GmeYplNFViKUZoTMS/dWEXgXoxkYUSbnPZGeETS,Z+CCJlgtRWPvyoRsITIoYFnpojuLcXQmEzteQXR,CGpfuzjvWrwaIZ/NKwAbHnuYWn+RCAVaisYXFqy,1,MANDATORY_READING,Herr,Michael,Schmidt,Hauptstraße,,58809,Neuenrade,Neuenrade,
YZfTMqIeAPWFmwuveRKeiRnKWJufrYQbpXPLZcT,UeJVudTYhwVKHXbMScroQTMiXKU+WbDJH+ugAvj,GmeYplNFViKUZoTMS/dWEXgXoxkYUSbnPZGeETS,Z+CCJlgtRWPvyoRsITIoYFnpojuLcXQmEzteQXR,CGpfuzjvWrwaIZ/NKwAbHnuYWn+RCAVaisYXFqy,1,MANDATORY_READING,Herr,Michael,Schmidt,Hauptstraße,,58809,Neuenrade,Neuenrade,
ZylVbCbYPYXTXDmWqm/pRtpUZVUgORkZaOHZIsf,UeJVudTYhwVKHXbMScroQTMiXKU+WbDJH+ugAvj,GmeYplNFViKUZoTMS/dWEXgXoxkYUSbnPZGeETS,Z+CCJlgtRWPvyoRsITIoYFnpojuLcXQmEzteQXR,CGpfuzjvWrwaIZ/NKwAbHnuYWn+RCAVaisYXFqy,1,MANDATORY_READING,Herr,Michael,Schmidt,Hauptstraße,,58809,Neuenrade,Neuenrade,
ptZUIUNRvfQVLYFiOrBciiQ/mfpj/IRAfmmdJTw,UeJVudTYhwVKHXbMScroQTMiXKU+WbDJH+ugAvj,GmeYplNFViKUZoTMS/dWEXgXoxkYUSbnPZGeETS,Z+CCJlgtRWPvyoRsITIoYFnpojuLcXQmEzteQXR,CGpfuzjvWrwaIZ/NKwAbHnuYWn+RCAVaisYXFqy,1,MANDATORY_READING,Herr,Michael,Schmidt,Hauptstraße,,58809,Neuenrade,Neuenrade,
K/CkMoJSunLJVg/aXRYQRWTl/IEXDyRZTNzhQVV,PSaQSXNPbVTBiOIrRSYTIalHkjyYSGjssSZvQNT,dlSREXVXkQaQFaQeUXijTcUmQaDQJtganSkNNHq,UvJMdLyCpTnZcK/yTp/SOWFJovBWkuAFZtqOTIU,uWPZtRzFHlIyJaVbfQDXuszyOqTlfnYzMLsqRTn,34,MANDATORY_READING,Prof.,Hans,Müller,Waldweg,,58515,Lüdenscheid,,
OoTwWDmQSUnMQSGPwcioFWdRmpiDZScrlLmR/Z+,PSaQSXNPbVTBiOIrRSYTIalHkjyYSGjssSZvQNT,dlSREXVXkQaQFaQeUXijTcUmQaDQJtganSkNNHq,UvJMdLyCpTnZcK/yTp/SOWFJovBWkuAFZtqOTIU,uWPZtRzFHlIyJaVbfQDXuszyOqTlfnYzMLsqRTn,34,MANDATORY_READING,Prof.,Hans,Müller,Waldweg,,58515,Lüdenscheid,,
SEISRTHPW+WrIPPkNfISuKnlEpiBzoUWhaTyLNf,PSaQSXNPbVTBiOIrRSYTIalHkjyYSGjssSZvQNT,dlSREXVXkQaQFaQeUXijTcUmQaDQJtganSkNNHq,UvJMdLyCpTnZcK/yTp/SOWFJovBWkuAFZtqOTIU,uWPZtRzFHlIyJaVbfQDXuszyOqTlfnYzMLsqRTn,34,MANDATORY_READING,Prof.,Hans,Müller,Waldweg,,58515,Lüdenscheid,,
vuRTytZ+pPOeBaRdXyZJ+GUuhWpLwwUThRUUEcV,PSaQSXNPbVTBiOIrRSYTIalHkjyYSGjssSZvQNT,dlSREXVXkQaQFaQeUXijTcUmQaDQJtganSkNNHq,UvJMdLyCpTnZcK/yTp/SOWFJovBWkuAFZtqOTIU,uWPZtRzFHlIyJaVbfQDXuszyOqTlfnYzMLsqRTn,34,MANDATORY_READING,Prof.,Hans,Müller,Waldweg,,58515,Lüdenscheid,,
PAMJmGFxR+GsaTRXAjuhRDK/tOM+VzVLUAbtAZT,xoNRElnArhQJG+QnlnySxXkmMYyfTJguTOsQQeT,JFRDWVRnWEUXXSEpRMK/XtrEozUxPKJSWz+/hGz,kpmLzGliFLvLJywEkfhRdlSwYxVr+qJMatfLeEV,qdPtSXVCRcFaYot/f+Lz+TZCTgkAyVdySSnvFGc,1,MANDATORY_READING,Frau,Peter,Schulz,Marktplatz,,58089,Hagen,Vorhalle,
WteIVtnUJRrsDxihTowiFGactYGxYD/ZsRFoxiZ,xoNRElnArhQJG+QnlnySxXkmMYyfTJguTOsQQeT,JFRDWVRnWEUXXSEpRMK/XtrEozUxPKJSWz+/hGz,kpmLzGliFLvLJywEkfhRdlSwYxVr+qJMatfLeEV,qdPtSXVCRcFaYot/f+Lz+TZCTgkAyVdySSnvFGc,1,MANDATORY_READING,Frau,Peter,Schulz,Marktplatz,,58089,Hagen,Vorhalle,
dKpdqUVyATwfTtUTUetjymptVZCkBZCCBrZkKTk,xoNRElnArhQJG+QnlnySxXkmMYyfTJguTOsQQeT,JFRDWVRnWEUXXSEpRMK/XtrEozUxPKJSWz+/hGz,kpmLzGliFLvLJywEkfhRdlSwYxVr+qJMatfLeEV,qdPtSXVCRcFaYot/f+Lz+TZCTgkAyVdySSnvFGc,1,MANDATORY_READING,Frau,Peter,Schulz,Marktplatz,,58089,Hagen,Vorhalle,
eyvppQIRVVjRuoRnVXnQeJISJmfqSqX/DURDZCQ,xoNRElnArhQJG+QnlnySxXkmMYyfTJguTOsQQeT,JFRDWVRnWEUXXSEpRMK/XtrEozUxPKJSWz+/hGz,kpmLzGliFLvLJywEkfhRdlSwYxVr+qJMatfLeEV,qdPtSXVCRcFaYot/f+Lz+TZCTgkAyVdySSnvFGc,1,MANDATORY_READING,Frau,Peter,Schulz,Marktplatz,,58089,Hagen,Vorhalle,
QMUHUnYrpGJQlKnNmVJwNOQZeBIInLMXQXTRy/q,XGUddqrxg+YIAWpaYW/PBROfEsXhRiyjCRxGGTS,rlKtWnissTIqrSgQZqJBaTE/JSPLfVXXJlPphWe,RixkzKNipyRaKFiNprmMAgAFCSpcWAdDSQRAThU,Nh/GNMMYMYUQDSTWOVBTWJlueRVbhvqQevLzMQn,20,MANDATORY_READING,Prof.,Julia,Schmidt,Schulstraße,,58809,Neuenrade,Neuenrade,
QrcrnOiEGZUesWCVzzcvekgOUFaqVOqRlKJUmuc,XGUddqrxg+YIAWpaYW/PBROfEsXhRiyjCRxGGTS,rlKtWnissTIqrSgQZqJBaTE/JSPLfVXXJlPphWe,RixkzKNipyRaKFiNprmMAgAFCSpcWAdDSQRAThU,Nh/GNMMYMYUQDSTWOVBTWJlueRVbhvqQevLzMQn,20,MANDATORY_READING,Prof.,Julia,Schmidt,Schulstraße,,58809,Neuenrade,Neuenrade,
hRjhwLJJXVDMKXyWwNrrTAvBPXYSkQOuXerUUVu,XGUddqrxg+YIAWpaYW/PBROfEsXhRiyjCRxGGTS,rlKtWnissTIqrSgQZqJBaTE/JSPLfVXXJlPphWe,RixkzKNipyRaKFiNprmMAgAFCSpcWAdDSQRAThU,Nh/GNMMYMYUQDSTWOVBTWJlueRVbhvqQevLzMQn,20,MANDATORY_READING,Prof.,Julia,Schmidt,Schulstraße,,58809,Neuenrade,Neuenrade,
