Meter Reading (MR) Doc. No.,HAUS,ANLAGE,ME_MA_ID,EQUNR,HOUSE_NUM1,ENTSCHEIDUNG,TITLE,FORENAME,SURNAME,STREET,STREETNO,POST_CODE1,CITY1,CITY2,EMAIL
GMrROT/WGoVapowqVhZciKqdDuTnn/jNhbXpfVJ,ZqSb+a/peWwbJgUSYYeDBhMLCPnTXStUmAZlJus,YwzOssFOSUptVWWDQhFSSAhQMNfGDkL+FgjnorP,wWUTV/dcVDXjnTUgQZsTkZQMSJdUOTEMSVpLkkS,/kNUkcVQPBgUauWVizk/YSVxJTKnSzkVxBCcvih,81,EVU,Dr.,Julia,Schneider,Hauptstraße,,58553,Halver,Halver,
OUUWQQBZvSrimxWWSUfuTITMX+wxVpAThTCVsES,ZqSb+a/peWwbJgUSYYeDBhMLCPnTXStUmAZlJus,YwzOssFOSUptVWWDQhFSSAhQMNfGDkL+FgjnorP,wWUTV/dcVDXjnTUgQZsTkZQMSJdUOTEMSVpLkkS,/kNUkcVQPBgUauWVizk/YSVxJTKnSzkVxBCcvih,81,EVU,Dr.,Julia,Schneider,Hauptstraße,,58553,Halver,Halver,
PfQPvVVvZhNmAXgIWwTg/eCeNqi/vJshBQqEs/g,ZqSb+a/peWwbJgUSYYeDBhMLCPnTXStUmAZlJus,YwzOssFOSUptVWWDQhFSSAhQMNfGDkL+FgjnorP,wWUTV/dcVDXjnTUgQZsTkZQMSJdUOTEMSVpLkkS,/kNUkcVQPBgUauWVizk/YSVxJTKnSzkVxBCcvih,81,EVU,Dr.,Julia,Schneider,Hauptstraße,,58553,Halver,Halver,
YWKKHowmDXdAKfSDWoTYZzKTUdCWXPYktklBywO,ZqSb+a/peWwbJgUSYYeDBhMLCPnTXStUmAZlJus,YwzOssFOSUptVWWDQhFSSAhQMNfGDkL+FgjnorP,wWUTV/dcVDXjnTUgQZsTkZQMSJdUOTEMSVpLkkS,/kNUkcVQPBgUauWVizk/YSVxJTKnSzkVxBCcvih,81,EVU,Dr.,Julia,Schneider,Hauptstraße,,58553,Halver,Halver,
YXDGuEGVLGNjhWXXwGp/wPgXfFaRYSSeYEfUBoM,ZqSb+a/peWwbJgUSYYeDBhMLCPnTXStUmAZlJus,YwzOssFOSUptVWWDQhFSSAhQMNfGDkL+FgjnorP,wWUTV/dcVDXjnTUgQZsTkZQMSJdUOTEMSVpLkkS,/kNUkcVQPBgUauWVizk/YSVxJTKnSzkVxBCcvih,81,EVU,Dr.,Julia,Schneider,Hauptstraße,,58553,Halver,Halver,
lnrgGYXXRRexPW+QTTXgdhZXwOsFQN+VdSxilJ+,ZqSb+a/peWwbJgUSYYeDBhMLCPnTXStUmAZlJus,YwzOssFOSUptVWWDQhFSSAhQMNfGDkL+FgjnorP,wWUTV/dcVDXjnTUgQZsTkZQMSJdUOTEMSVpLkkS,/kNUkcVQPBgUauWVizk/YSVxJTKnSzkVxBCcvih,81,EVU,Dr.,Julia,Schneider,Hauptstraße,,58553,Halver,Halver,
peTkSJIRJUSZERAsmikSKFVbAvHRgZXZiiwRphZ,ZqSb+a/peWwbJgUSYYeDBhMLCPnTXStUmAZlJus,YwzOssFOSUptVWWDQhFSSAhQMNfGDkL+FgjnorP,wWUTV/dcVDXjnTUgQZsTkZQMSJdUOTEMSVpLkkS,/kNUkcVQPBgUauWVizk/YSVxJTKnSzkVxBCcvih,81,EVU,Dr.,Julia,Schneider,Hauptstraße,,58553,Halver,Halver,
qftpsFPPVvNAFyqRZzQsOJsZOJbiCWWGaJHrZZc,ZqSb+a/peWwbJgUSYYeDBhMLCPnTXStUmAZlJus,YwzOssFOSUptVWWDQhFSSAhQMNfGDkL+FgjnorP,wWUTV/dcVDXjnTUgQZsTkZQMSJdUOTEMSVpLkkS,/kNUkcVQPBgUauWVizk/YSVxJTKnSzkVxBCcvih,81,EVU,Dr.,Julia,Schneider,Hauptstraße,,58553,Halver,Halver,
KonWLPiwQzbWSqmdvT+eXZkLGdlHSLTwCZg+RVx,ZotJVYS+YgXXSTDfPXTbK+uZGm/bVsnUmRfUuRV,HdfUVEzZ/be/UvIBU/dFrscSKcxOUFJEIsMi/xJ,GfzTRDcdaBwpGnLoDERlnNRBHYJw/TEhZNt+DMI,dyZCUHHgjVpJbVuGbX/SxfnnMmOhBVZkPHfS+Xw,22,EVU,Frau,Michael,Becker,Schulstraße,,58762,Altena,Altena,
TGXhFKSDEHWTQPMXEUOQJcSyUuXSFUNVnYCbD+W,ZotJVYS+YgXXSTDfPXTbK+uZGm/bVsnUmRfUuRV,HdfUVEzZ/be/UvIBU/dFrscSKcxOUFJEIsMi/xJ,GfzTRDcdaBwpGnLoDERlnNRBHYJw/TEhZNt+DMI,dyZCUHHgjVpJbVuGbX/SxfnnMmOhBVZkPHfS+Xw,22,EVU,Frau,Michael,Becker,Schulstraße,,58762,Altena,Altena,
YYdoITmDPqaXnwAGXtEODuQTystxIYGJqKbqYqQ,ZotJVYS+YgXXSTDfPXTbK+uZGm/bVsnUmRfUuRV,HdfUVEzZ/be/UvIBU/dFrscSKcxOUFJEIsMi/xJ,GfzTRDcdaBwpGnLoDERlnNRBHYJw/TEhZNt+DMI,dyZCUHHgjVpJbVuGbX/SxfnnMmOhBVZkPHfS+Xw,22,EVU,Frau,Michael,Becker,Schulstraße,,58762,Altena,Altena,
YapAInLAZPgpXXDookYDxGRj/FZZVpQSbBl+PiY,ZotJVYS+YgXXSTDfPXTbK+uZGm/bVsnUmRfUuRV,HdfUVEzZ/be/UvIBU/dFrscSKcxOUFJEIsMi/xJ,GfzTRDcdaBwpGnLoDERlnNRBHYJw/TEhZNt+DMI,dyZCUHHgjVpJbVuGbX/SxfnnMmOhBVZkPHfS+Xw,22,EVU,Frau,Michael,Becker,Schulstraße,,58762,Altena,Altena,
cAwSpYTvRzLUDQbkDBXYYZG+jjNgRYUIyoXqQLR,ZotJVYS+YgXXSTDfPXTbK+uZGm/bVsnUmRfUuRV,HdfUVEzZ/be/UvIBU/dFrscSKcxOUFJEIsMi/xJ,GfzTRDcdaBwpGnLoDERlnNRBHYJw/TEhZNt+DMI,dyZCUHHgjVpJbVuGbX/SxfnnMmOhBVZkPHfS+Xw,22,EVU,Frau,Michael,Becker,Schulstraße,,58762,Altena,Altena,
/haOj/WN+cQPAUXbA/nnBwcPUxUrYSSVUtCPNQX,NaAbKGgmBOphDLTxjKH+xpTlXRyQExWWmrsaLGA,YhPwnrQReEwVBnkuxNlWjYRUI+SwsVKrQAJSPTK,zUGVwnFtBaITgZXmcwp+kjUUX+wKllgZPlbixJs,jLCAVsZfjzVbSxWiSLZZuqJcjxIPwqbf/nmUMAo,34,KSA,Herr,Anna,Hoffmann,Schulstraße,,58553,Halver,Halver,
GWSTQhLErxZflwnyFioTRHXBQhhJ+cswmAbUWoX,NaAbKGgmBOphDLTxjKH+xpTlXRyQExWWmrsaLGA,YhPwnrQReEwVBnkuxNlWjYRUI+SwsVKrQAJSPTK,zUGVwnFtBaITgZXmcwp+kjUUX+wKllgZPlbixJs,jLCAVsZfjzVbSxWiSLZZuqJcjxIPwqbf/nmUMAo,34,KSA,Herr,Anna,Hoffmann,Schulstraße,,58553,Halver,Halver,
UUiPHEkvyYLzBHTKaCtASslZQCXSgDmwqSNWwoN,NaAbKGgmBOphDLTxjKH+xpTlXRyQExWWmrsaLGA,YhPwnrQReEwVBnkuxNlWjYRUI+SwsVKrQAJSPTK,zUGVwnFtBaITgZXmcwp+kjUUX+wKllgZPlbixJs,jLCAVsZfjzVbSxWiSLZZuqJcjxIPwqbf/nmUMAo,34,KSA,Herr,Anna,Hoffmann,Schulstraße,,58553,Halver,Halver,
CzfRNMRGpEXaEUnrXVSQVZQATUFjQWBkURUEZdU,aKAORQijbDHOXjvbtwiEOhImLA+nTWisSdSSMxp,cTpYlIdQVzYyb+VVTEYOnWDTiAsZdS/N+WZTKR+,nloORZumQelHxTUpDEEDeOvYJQRiElSw+alI/Na,R+hIRU/SrkWO+WMBrRVsWVMmZovgDckhRyySTCx,6,KSA,Prof.,Maria,Hoffmann,Waldweg,,58809,Neuenrade,Neuenrade,
DtQ+asnEVgqPKjlcwYIZqcYxdnpUtRGQyWNbrhW,aKAORQijbDHOXjvbtwiEOhImLA+nTWisSdSSMxp,cTpYlIdQVzYyb+VVTEYOnWDTiAsZdS/N+WZTKR+,nloORZumQelHxTUpDEEDeOvYJQRiElSw+alI/Na,R+hIRU/SrkWO+WMBrRVsWVMmZovgDckhRyySTCx,6,KSA,Prof.,Maria,Hoffmann,Waldweg,,58809,Neuenrade,Neuenrade,
GXsNksfIVQuOTh+QADJWJYZwUwNgReZYeNaCylr,aKAORQijbDHOXjvbtwiEOhImLA+nTWisSdSSMxp,cTpYlIdQVzYyb+VVTEYOnWDTiAsZdS/N+WZTKR+,nloORZumQelHxTUpDEEDeOvYJQRiElSw+alI/Na,R+hIRU/SrkWO+WMBrRVsWVMmZovgDckhRyySTCx,6,KSA,Prof.,Maria,Hoffmann,Waldweg,,58809,Neuenrade,Neuenrade,
OvLuRIOGW+/VpDSzVEBGnvQXyYwLRBuPZUCL/cq,aKAORQijbDHOXjvbtwiEOhImLA+nTWisSdSSMxp,cTpYlIdQVzYyb+VVTEYOnWDTiAsZdS/N+WZTKR+,nloORZumQelHxTUpDEEDeOvYJQRiElSw+alI/Na,R+hIRU/SrkWO+WMBrRVsWVMmZovgDckhRyySTCx,6,KSA,Prof.,Maria,Hoffmann,Waldweg,,58809,Neuenrade,Neuenrade,
YlgnDJIieojYXr/iRQ/Yt/LrdQaRzmeobPLYWgH,aKAORQijbDHOXjvbtwiEOhImLA+nTWisSdSSMxp,cTpYlIdQVzYyb+VVTEYOnWDTiAsZdS/N+WZTKR+,nloORZumQelHxTUpDEEDeOvYJQRiElSw+alI/Na,R+hIRU/SrkWO+WMBrRVsWVMmZovgDckhRyySTCx,6,KSA,Prof.,Maria,Hoffmann,Waldweg,,58809,Neuenrade,Neuenrade,
ZFpQpUwBDympBNzvVlJQyUyTnZSQBpmlRNfETEA,aKAORQijbDHOXjvbtwiEOhImLA+nTWisSdSSMxp,cTpYlIdQVzYyb+VVTEYOnWDTiAsZdS/N+WZTKR+,nloORZumQelHxTUpDEEDeOvYJQRiElSw+alI/Na,R+hIRU/SrkWO+WMBrRVsWVMmZovgDckhRyySTCx,6,KSA,Prof.,Maria,Hoffmann,Waldweg,,58809,Neuenrade,Neuenrade,
ZxfyoqbRXlTfRpYpCXESZDBsmWNDTyqJGihTUxP,aKAORQijbDHOXjvbtwiEOhImLA+nTWisSdSSMxp,cTpYlIdQVzYyb+VVTEYOnWDTiAsZdS/N+WZTKR+,nloORZumQelHxTUpDEEDeOvYJQRiElSw+alI/Na,R+hIRU/SrkWO+WMBrRVsWVMmZovgDckhRyySTCx,6,KSA,Prof.,Maria,Hoffmann,Waldweg,,58809,Neuenrade,Neuenrade,
gpNQgbMyVQuCIJHeSiSFksJZXfWoovCcrdQGeYS,aKAORQijbDHOXjvbtwiEOhImLA+nTWisSdSSMxp,cTpYlIdQVzYyb+VVTEYOnWDTiAsZdS/N+WZTKR+,nloORZumQelHxTUpDEEDeOvYJQRiElSw+alI/Na,R+hIRU/SrkWO+WMBrRVsWVMmZovgDckhRyySTCx,6,KSA,Prof.,Maria,Hoffmann,Waldweg,,58809,Neuenrade,Neuenrade,
vwWCzrHVfcWWA/TlTFTTVDWojqftohgjSVbzgWF,aKAORQijbDHOXjvbtwiEOhImLA+nTWisSdSSMxp,cTpYlIdQVzYyb+VVTEYOnWDTiAsZdS/N+WZTKR+,nloORZumQelHxTUpDEEDeOvYJQRiElSw+alI/Na,R+hIRU/SrkWO+WMBrRVsWVMmZovgDckhRyySTCx,6,KSA,Prof.,Maria,Hoffmann,Waldweg,,58809,Neuenrade,Neuenrade,
wNDDrySPhSlHTcWhVEOyQVPLvIWaUklTQlYoWrc,aKAORQijbDHOXjvbtwiEOhImLA+nTWisSdSSMxp,cTpYlIdQVzYyb+VVTEYOnWDTiAsZdS/N+WZTKR+,nloORZumQelHxTUpDEEDeOvYJQRiElSw+alI/Na,R+hIRU/SrkWO+WMBrRVsWVMmZovgDckhRyySTCx,6,KSA,Prof.,Maria,Hoffmann,Waldweg,,58809,Neuenrade,Neuenrade,
/KGOBGQITcyTgyGkfjtvYtVcUHYVixUVjQxkmaO,JCdKEYXTiOFTZWwUYVZwCMchhqyPqeehtXqZzJQ,lUiLpFyXkFUaOxTlVJVTeTVpTdZUZmPBQLXNgQP,vRObtEWTobsJCrXUTDdXspLpTYTmhPmURK+rjwS,LOe+IwTVHh/wXpljbTmvzhWgWCSBUZyUuOsiWSU,14,EVU,Prof.,Maria,Meyer,Gartenstraße,,58089,Hagen,Vorhalle,
DZOMiQsDTTvhINqXQdTRbxSluizDxUoURdSAWHD,JCdKEYXTiOFTZWwUYVZwCMchhqyPqeehtXqZzJQ,lUiLpFyXkFUaOxTlVJVTeTVpTdZUZmPBQLXNgQP,vRObtEWTobsJCrXUTDdXspLpTYTmhPmURK+rjwS,LOe+IwTVHh/wXpljbTmvzhWgWCSBUZyUuOsiWSU,14,EVU,Prof.,Maria,Meyer,Gartenstraße,,58089,Hagen,Vorhalle,
jgLTQrALmzxoETTwdtYzugIMWWAobpvRNYzUjMh,JCdKEYXTiOFTZWwUYVZwCMchhqyPqeehtXqZzJQ,lUiLpFyXkFUaOxTlVJVTeTVpTdZUZmPBQLXNgQP,vRObtEWTobsJCrXUTDdXspLpTYTmhPmURK+rjwS,LOe+IwTVHh/wXpljbTmvzhWgWCSBUZyUuOsiWSU,14,EVU,Prof.,Maria,Meyer,Gartenstraße,,58089,Hagen,Vorhalle,
qevE+fkZTpotTypFU/dLZxYQWZLmVqzBAhJIGMU,JCdKEYXTiOFTZWwUYVZwCMchhqyPqeehtXqZzJQ,lUiLpFyXkFUaOxTlVJVTeTVpTdZUZmPBQLXNgQP,vRObtEWTobsJCrXUTDdXspLpTYTmhPmURK+rjwS,LOe+IwTVHh/wXpljbTmvzhWgWCSBUZyUuOsiWSU,14,EVU,Prof.,Maria,Meyer,Gartenstraße,,58089,Hagen,Vorhalle,
WhWiUYRDHWGqKZkouUVUwWXP+RUvavOYYvTuOWs,jEBedQcLMZGKhOtYVilGOUPlYYVdWmiZYXPi/CQ,fXgTnjXXEhqGLdfkjdVYeRNjfUqWxkgtrWqesip,zzuREmhcPNPNiW+eWa+KYhagMDbQozkeCfKXBaD,'+wFCvOxCesoFVVLWDYTZXRcWWYETLDEgRnHKHNl,2,KSA,Frau,Maria,Fischer,Kirchweg,3b,58089,Hagen,Vorhalle,maria.fischer@example.com
hpgjpRSfUyWZWruPsuykdjaTZDT/ocPRUErwF+t,jEBedQcLMZGKhOtYVilGOUPlYYVdWmiZYXPi/CQ,fXgTnjXXEhqGLdfkjdVYeRNjfUqWxkgtrWqesip,zzuREmhcPNPNiW+eWa+KYhagMDbQozkeCfKXBaD,'+wFCvOxCesoFVVLWDYTZXRcWWYETLDEgRnHKHNl,2,KSA,Frau,Maria,Fischer,Kirchweg,3b,58089,Hagen,Vorhalle,maria.fischer@example.com
haYRdNfQORZv+dmTTVXxRVqyzjYyXVyklNX+sRZ,TSwZQRkQTkUZKTDmQssZdSuFQjn/tgMnEiTnLiA,GYnSYWnxIoTXhWVpbdQOtlZwKYOC+maYWQSH/JQ,sUZnjMvjQcVYTxMawmigOvUsXUZo+XJOePCrYXT,sZ/RVVFGWDlpWKCFhfmRKrlMHYXTBFRfqfFUqMC,16,KSA,Dipl.-Ing.,Petra,Becker,Gartenstraße,,58553,Halver,Halver,
mCHO+aqWWRexVqTZKoxKFwiXdNPoIBRUJRVzccl,TSwZQRkQTkUZKTDmQssZdSuFQjn/tgMnEiTnLiA,GYnSYWnxIoTXhWVpbdQOtlZwKYOC+maYWQSH/JQ,sUZnjMvjQcVYTxMawmigOvUsXUZo+XJOePCrYXT,sZ/RVVFGWDlpWKCFhfmRKrlMHYXTBFRfqfFUqMC,16,KSA,Dipl.-Ing.,Petra,Becker,Gartenstraße,,58553,Halver,Halver,
ysKNTfWvkrYW/sgCTLVUUTXaTTpnBJWkVxWXgCK,TSwZQRkQTkUZKTDmQssZdSuFQjn/tgMnEiTnLiA,GYnSYWnxIoTXhWVpbdQOtlZwKYOC+maYWQSH/JQ,sUZnjMvjQcVYTxMawmigOvUsXUZo+XJOePCrYXT,sZ/RVVFGWDlpWKCFhfmRKrlMHYXTBFRfqfFUqMC,16,KSA,Dipl.-Ing.,Petra,Becker,Gartenstraße,,58553,Halver,Halver,
CvJo/CEzWZiFSlTzxtlJTQERAGeUXyAoNGpEQGH,FrbeVFAXflxtzfCPtORLVcaVjSmUKWMHnDNkIFy,SVwVmwVSOSTbRVgLRpEYUYJVwVpgXgQQ/XBEXMA,NfmJYkRGUDXAUAtuxyYdsPu/hUDLpTKHMLTHKLR,VhPCVSQZuzLZhrzLbtezLmdegoQVgrBboRyTqmm,19,EVU,Frau,Anna,Schneider,Schulstraße,,58809,Neuenrade,Neuenrade,
JPaqHXSUStcKCHFboysMGrRVkIyQbYPsOIUPYPX,FrbeVFAXflxtzfCPtORLVcaVjSmUKWMHnDNkIFy,SVwVmwVSOSTbRVgLRpEYUYJVwVpgXgQQ/XBEXMA,NfmJYkRGUDXAUAtuxyYdsPu/hUDLpTKHMLTHKLR,VhPCVSQZuzLZhrzLbtezLmdegoQVgrBboRyTqmm,19,EVU,Frau,Anna,Schneider,Schulstraße,,58809,Neuenrade,Neuenrade,
KnlybjVBXXTWaagf+yuWzZgaTJgHvRStnNRNQaJ,FrbeVFAXflxtzfCPtORLVcaVjSmUKWMHnDNkIFy,SVwVmwVSOSTbRVgLRpEYUYJVwVpgXgQQ/XBEXMA,NfmJYkRGUDXAUAtuxyYdsPu/hUDLpTKHMLTHKLR,VhPCVSQZuzLZhrzLbtezLmdegoQVgrBboRyTqmm,19,EVU,Frau,Anna,Schneider,Schulstraße,,58809,Neuenrade,Neuenrade,
MBmbHxVkSDfNBtNJGjZYflxlpfPZXiiSpSJauOz,FrbeVFAXflxtzfCPtORLVcaVjSmUKWMHnDNkIFy,SVwVmwVSOSTbRVgLRpEYUYJVwVpgXgQQ/XBEXMA,NfmJYkRGUDXAUAtuxyYdsPu/hUDLpTKHMLTHKLR,VhPCVSQZuzLZhrzLbtezLmdegoQVgrBboRyTqmm,19,EVU,Frau,Anna,Schneider,Schulstraße,,58809,Neuenrade,Neuenrade,
AWTcaRinVHgrGU/MDTc+KfKuroBVIcgWgUGLUPs,iSmPn+vAafCgUAceWzgawfKp/pBXNQmedtMQVZz,raVWWXpm+RzRJoWCKggR/UJdGsXSyYyXugRMQFD,dPJAzYUQOG+l+TMmUUWXUZOZPPKySABXSudMRAO,BxSxNotruSLWnjGcovizReNeKXkIKOSyywdoiGh,8,EVU,Herr,Maria,Schmidt,Dorfstraße,,58089,Hagen,Vorhalle,
PMopQOnHhZCnVtLTHYXjeEkMFvR+odaEjDUTwGX,iSmPn+vAafCgUAceWzgawfKp/pBXNQmedtMQVZz,raVWWXpm+RzRJoWCKggR/UJdGsXSyYyXugRMQFD,dPJAzYUQOG+l+TMmUUWXUZOZPPKySABXSudMRAO,BxSxNotruSLWnjGcovizReNeKXkIKOSyywdoiGh,8,EVU,Herr,Maria,Schmidt,Dorfstraße,,58089,Hagen,Vorhalle,
ffVZNJqfDUcQ/LldAPiqVgQXGxlrrsxwcKXjZRZ,iSmPn+vAafCgUAceWzgawfKp/pBXNQmedtMQVZz,raVWWXpm+RzRJoWCKggR/UJdGsXSyYyXugRMQFD,dPJAzYUQOG+l+TMmUUWXUZOZPPKySABXSudMRAO,BxSxNotruSLWnjGcovizReNeKXkIKOSyywdoiGh,8,EVU,Herr,Maria,Schmidt,Dorfstraße,,58089,Hagen,Vorhalle,
sKxdkYnQHaWmKZUxuccjFJv/ZNyUYwISxRNzRYA,iSmPn+vAafCgUAceWzgawfKp/pBXNQmedtMQVZz,raVWWXpm+RzRJoWCKggR/UJdGsXSyYyXugRMQFD,dPJAzYUQOG+l+TMmUUWXUZOZPPKySABXSudMRAO,BxSxNotruSLWnjGcovizReNeKXkIKOSyywdoiGh,8,EVU,Herr,Maria,Schmidt,Dorfstraße,,58089,Hagen,Vorhalle,
'+tXQXeltqDiTSPWMWdwXblSGaWUNdVakZFdVWyx,TZeGFakzZBIizkUKfWpifBhiJgXKRqXCuCVfRdh,NVKOqYXtWUVxLVdQj+xuuWRYdlWLPbsPpUSoNfE,Gg+qTEm/yXyxkroRXXarkTNGRNwbwRTAWICLwTr,qPrSnWXgYoJyXCBEMSOTANZ/DXSIojAKOyMHRNN,3,KSA,Frau,Hans,Hoffmann,Dorfstraße,,58809,Neuenrade,Neuenrade,
/PrlRSYuAWGczKTII+RYCjZxVtuNIigXeQyzmSM,TZeGFakzZBIizkUKfWpifBhiJgXKRqXCuCVfRdh,NVKOqYXtWUVxLVdQj+xuuWRYdlWLPbsPpUSoNfE,Gg+qTEm/yXyxkroRXXarkTNGRNwbwRTAWICLwTr,qPrSnWXgYoJyXCBEMSOTANZ/DXSIojAKOyMHRNN,3,KSA,Frau,Hans,Hoffmann,Dorfstraße,,58809,Neuenrade,Neuenrade,
ESVjtHZQDHJ/+TTvpaPRUUeGOxeTsuQQabCacis,TZeGFakzZBIizkUKfWpifBhiJgXKRqXCuCVfRdh,NVKOqYXtWUVxLVdQj+xuuWRYdlWLPbsPpUSoNfE,Gg+qTEm/yXyxkroRXXarkTNGRNwbwRTAWICLwTr,qPrSnWXgYoJyXCBEMSOTANZ/DXSIojAKOyMHRNN,3,KSA,Frau,Hans,Hoffmann,Dorfstraße,,58809,Neuenrade,Neuenrade,
jjQjbUSydwUQbW+NTcasFdmbDhUaygxVOVhgQTt,TZeGFakzZBIizkUKfWpifBhiJgXKRqXCuCVfRdh,NVKOqYXtWUVxLVdQj+xuuWRYdlWLPbsPpUSoNfE,Gg+qTEm/yXyxkroRXXarkTNGRNwbwRTAWICLwTr,qPrSnWXgYoJyXCBEMSOTANZ/DXSIojAKOyMHRNN,3,KSA,Frau,Hans,Hoffmann,Dorfstraße,,58809,Neuenrade,Neuenrade,
jzXQSdSuaWAUWNKRzmdLhYGbKUfBe/AuYHDsZNN,GvUoZgIWUwTtoIvsXhUakFgwWEuzbWVBcDGJOXM,zWKtRWQZNAfSQyWHFUTHhXz/CMsrKqUiaOfiJRU,QZsRRazOHKYFWvhWkr/LFQBTWgFF/l++xepDVhm,FYQQHUdtukETjCpKzGOPBpGAaGlK/yAVrEpqdFx,18,EVU,Dr.,Anna,Fischer,Marktplatz,,58809,Neuenrade,Neuenrade,
zXUQnXpXaGGXdxQXrpRmwHSpqIDSdTlPqOmOrUH,GvUoZgIWUwTtoIvsXhUakFgwWEuzbWVBcDGJOXM,zWKtRWQZNAfSQyWHFUTHhXz/CMsrKqUiaOfiJRU,QZsRRazOHKYFWvhWkr/LFQBTWgFF/l++xepDVhm,FYQQHUdtukETjCpKzGOPBpGAaGlK/yAVrEpqdFx,18,EVU,Dr.,Anna,Fischer,Marktplatz,,58809,Neuenrade,Neuenrade,
AfSxUmlWBlYnZibTVIqrYYqk/AUNPAumeXYsFzC,yqgDWXLeYEfVSfarLqSxSCGuljuMaaUSbnGoAUT,XZS+nOJMRSuZEaTdXaFXYDvrveYOTjzITFcTuGE,USZWYTJQTgfzLcUXCKauWSnQdGmKUEAbSFTYmOB,nxHewXSabU+LtTegVQBHWZJFTSIkvJOdaIvlXKv,145,EVU,Dr.,Anna,Schneider,Bahnhofstraße,,58762,Altena,Altena,
BMnWXveLaSXVeXEoTfWOWWfkpCajyWkcUoWRxxg,yqgDWXLeYEfVSfarLqSxSCGuljuMaaUSbnGoAUT,XZS+nOJMRSuZEaTdXaFXYDvrveYOTjzITFcTuGE,USZWYTJQTgfzLcUXCKauWSnQdGmKUEAbSFTYmOB,nxHewXSabU+LtTegVQBHWZJFTSIkvJOdaIvlXKv,145,EVU,Dr.,Anna,Schneider,Bahnhofstraße,,58762,Altena,Altena,
IENKGpTEaFZjZHZS/ERVEUsuDYCLQOPzuEfckzG,yqgDWXLeYEfVSfarLqSxSCGuljuMaaUSbnGoAUT,XZS+nOJMRSuZEaTdXaFXYDvrveYOTjzITFcTuGE,USZWYTJQTgfzLcUXCKauWSnQdGmKUEAbSFTYmOB,nxHewXSabU+LtTegVQBHWZJFTSIkvJOdaIvlXKv,145,EVU,Dr.,Anna,Schneider,Bahnhofstraße,,58762,Altena,Altena,
KhiQxjWgWYJsSyXYIteUX/RlqRZeQuZvSDrEhKW,yqgDWXLeYEfVSfarLqSxSCGuljuMaaUSbnGoAUT,XZS+nOJMRSuZEaTdXaFXYDvrveYOTjzITFcTuGE,USZWYTJQTgfzLcUXCKauWSnQdGmKUEAbSFTYmOB,nxHewXSabU+LtTegVQBHWZJFTSIkvJOdaIvlXKv,145,EVU,Dr.,Anna,Schneider,Bahnhofstraße,,58762,Altena,Altena,
LVjkSIhyEkOU+eAyxsNBCAKsOJGKeTLWIgixusO,yqgDWXLeYEfVSfarLqSxSCGuljuMaaUSbnGoAUT,XZS+nOJMRSuZEaTdXaFXYDvrveYOTjzITFcTuGE,USZWYTJQTgfzLcUXCKauWSnQdGmKUEAbSFTYmOB,nxHewXSabU+LtTegVQBHWZJFTSIkvJOdaIvlXKv,145,EVU,Dr.,Anna,Schneider,Bahnhofstraße,,58762,Altena,Altena,
SrZNCMiGOqQyWpYauZTWSLXImnranQTQWPCoYYe,yqgDWXLeYEfVSfarLqSxSCGuljuMaaUSbnGoAUT,XZS+nOJMRSuZEaTdXaFXYDvrveYOTjzITFcTuGE,USZWYTJQTgfzLcUXCKauWSnQdGmKUEAbSFTYmOB,nxHewXSabU+LtTegVQBHWZJFTSIkvJOdaIvlXKv,145,EVU,Dr.,Anna,Schneider,Bahnhofstraße,,58762,Altena,Altena,
VVX+xwdvWjWjvULnREoBcWXMjMEWtqUWUAyTmBx,yqgDWXLeYEfVSfarLqSxSCGuljuMaaUSbnGoAUT,XZS+nOJMRSuZEaTdXaFXYDvrveYOTjzITFcTuGE,USZWYTJQTgfzLcUXCKauWSnQdGmKUEAbSFTYmOB,nxHewXSabU+LtTegVQBHWZJFTSIkvJOdaIvlXKv,145,EVU,Dr.,Anna,Schneider,Bahnhofstraße,,58762,Altena,Altena,
yuiYpVONcnMHJZWYwESbdCxNwRzb/IEHRDgdBsU,yqgDWXLeYEfVSfarLqSxSCGuljuMaaUSbnGoAUT,XZS+nOJMRSuZEaTdXaFXYDvrveYOTjzITFcTuGE,USZWYTJQTgfzLcUXCKauWSnQdGmKUEAbSFTYmOB,nxHewXSabU+LtTegVQBHWZJFTSIkvJOdaIvlXKv,145,EVU,Dr.,Anna,Schneider,Bahnhofstraße,,58762,Altena,Altena,
fpe+vZXfoHUWqQXKd/RSYmRPRpNYRMF+qCHQXcQ,ZwZYKWMgbPYzWgZuSJssCqyiOfYPQ/wUSRQTQUN,eTlVXPbE/SjvXYIsidmTUQwoeKAS/fMNbJTVjmJ,aSWRZPfWtVBEdNDQZeT/b/VgwvenOAXAenWdRAn,kWckakXkfJZmoSidQbvZhXhqrWyYRadQpIXxxnI,48,EVU,Herr,Thomas,Hoffmann,Gartenstraße,,58089,Hagen,Vorhalle,
zHsuUYIyNHzMUZoZeMhkfDQ+QrUYvM/zTnQRWcW,ZwZYKWMgbPYzWgZuSJssCqyiOfYPQ/wUSRQTQUN,eTlVXPbE/SjvXYIsidmTUQwoeKAS/fMNbJTVjmJ,aSWRZPfWtVBEdNDQZeT/b/VgwvenOAXAenWdRAn,kWckakXkfJZmoSidQbvZhXhqrWyYRadQpIXxxnI,48,EVU,Herr,Thomas,Hoffmann,Gartenstraße,,58089,Hagen,Vorhalle,
